pgh12345678,庞统,39,350,216,3.83,217,397,233
pgh12345678,周瑜,40,350,181,3.21,185,865,197
pgh12345678,郭嘉,41,350,266,4.83,268,528,594
pgh12345678,韦小宝,44,350,131,2.31,151,4147,679
pgh12345678,关银屏,51,400,1308,26.44,1359,10288,2142
pgh12345678,马云騄,55,400,185,3.73,187,558,258
pgh123456789,零零发,1,300,192,2.90,193,277,198
pgh123456789,鳌拜,2,300,90,1.36,91,226,97
pgh123456789,和珅,3,50,3,.01,8,1155,12
pgh123456789,郑板桥,4,50,6,.02,10,970,16
pgh123456789,喜来乐,5,50,3,.01,22,3962,13
pgh123456789,苏乞儿,6,300,76,1.15,78,591,82
pgh123456789,李卫,7,50,3,.01,11,1712,14
pgh123456789,刘伯温,8,300,64,.97,72,1710,75
pgh123456789,林则徐,9,50,3,.01,13,2175,15
pgh123456789,方世玉,10,300,65,.98,65,165,74
pgh123456789,多尔衮,11,300,5,.08,69,12900,15
pgh123456789,左宗棠,12,300,15,.23,65,10185,24
pgh123456789,张之洞,13,300,12,.18,52,8047,26
pgh123456789,蒲松龄,14,100,3,.02,14,2389,20
pgh123456789,李鸿章,15,50,3,.01,16,2730,16
pgh123456789,李寻欢,16,300,26,.39,63,7449,33
pgh123456789,索尼,17,60,3,.01,13,2127,16
pgh123456789,胡雪岩,18,50,3,.01,12,1995,16
pgh123456789,曹雪芹,19,50,3,.01,24,4214,16
pgh123456789,海大富,20,300,24,.36,50,5302,32
pgh123456789,华佗,21,100,3,.02,10,1569,17
